source,field,family,materialized,selector_status,priority,allowed_transforms,pit_policy,next_action,table_id,route,gap,recommended_transforms_from_registry
high_value_gap,NONCURRENT_ASSET_BALANCE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_ASSET_OTHER_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_LIAB_1YEAR_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_LIAB_BALANCE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_LIAB_OTHER_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OIL_GAS_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_COMPRE_INCOME_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_CURRENT_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_CURRENT_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_NONCURRENT_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_NONCURRENT_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_NONCURRENT_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PERPETUAL_BOND_PAYBALE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PERPETUAL_BOND_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PREDICT_CURRENT_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PREDICT_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PREFERRED_SHARES_PAYBALE_YOY,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,PREFERRED_SHARES_YOY,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,PRODUCTIVE_BIOLOGY_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,SELL_REPO_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,SHARE_CAPITAL_YOY,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,SPECIAL_PAYABLE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,SPECIAL_RESERVE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_ASSETS_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_CURRENT_ASSETS_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_CURRENT_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_LIAB_EQUITY_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_LIABILITIES_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_NONCURRENT_ASSETS_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_NONCURRENT_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINASSET_NOTFVTPL_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINLIAB_NOTFVTPL_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINLIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TREASURY_SHARES_YOY,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,USERIGHT_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OPINION_TYPE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OSOPINION_TYPE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,COMPENSATE_PAYABLE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,IND_ACC_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,IND_ACC_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,COMPENSATE_PAYABLE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,IND_ACC_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,IND_ACC_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OSOOPINION_TYPE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_SEAT_FEE,disclosure_event,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,event_flag|event_age|net_buy_sell_ratio|matched_control_required
high_value_gap,AGENT_BUSINESS_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,AGENT_BUSINESS_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_SEAT_FEE_YOY,disclosure_event,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,event_flag|event_age|net_buy_sell_ratio|matched_control_required
high_value_gap,AGENT_BUSINESS_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,AGENT_BUSINESS_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CASH_DEPOSIT_PBC,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PEND_MORTGAGE_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,MORTGAGE_ASSET_IMPAIRMENT,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NET_PENDMORTGAGE_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CASH_DEPOSIT_PBC_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PEND_MORTGAGE_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,MORTGAGE_ASSET_IMPAIRMENT_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NET_PENDMORTGAGE_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,ORG_TYPE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,REPORT_TYPE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,SECURITY_TYPE_CODE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LOAN_PBC_ADD,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,RECEIVE_REINSURE_NET,disclosure_event,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,event_flag|event_age|net_buy_sell_ratio|matched_control_required
high_value_gap,RECEIVE_OTHER_OPERATE,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OPERATE_INFLOW_OTHER,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OPERATE_INFLOW_BALANCE,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,BUY_SERVICES,disclosure_event,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,event_flag|event_age|net_buy_sell_ratio|matched_control_required
high_value_gap,PBC_INTERBANK_ADD,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PAY_ORIGIC_COMPENSATE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PAY_STAFF_CASH,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PAY_OTHER_OPERATE,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OPERATE_OUTFLOW_OTHER,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OPERATE_OUTFLOW_BALANCE,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OPERATE_NETCASH_OTHER,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OPERATE_NETCASH_BALANCE,fundamental,False,registered_not_panelized,low,lagged_level|delta|zscore|rank_xsection,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,RECEIVE_INVEST_INCOME,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DISPOSAL_LONG_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CONSTRUCT_LONG_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,INVEST_PAY_CASH,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,INVEST_NETCASH_OTHER,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,INVEST_NETCASH_BALANCE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,cash_flow_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
