candidate_uid,cluster_id,source_scope,source_phase,representative_expression,canonical_expression,representative_candidate_id,source_lane,field_families,operator_families,retained_by_j2,retained_by_j4_relaxed,new_vs_149_proxy,known_vs_149_reason,max_corr_to_149_registry_proxy,p90_turnover,median_turnover,cost_adjusted_score,capacity_proxy,median_amount_20d,limit_hit_rate,suspension_rate,raw_pass_count,deployable_count,champion_score,grade,discovery_strength_component,book_readiness_component,cost_proxy_component,turnover_component,capacity_component,novelty_corr_component,feasibility_component,penalties,proof_gaps,champion_decision,merged_duplicate_candidate_uids,duplicate_candidate_count,legacy_cluster_id
registry149:registry_085,registry_085,registry_149,Phase3D,"CSRank(Mul(ZScore(Delta($vwap,34)),ZScore(Mean($vwap,13))))","CSRank(Mul(ZScore(Delta($vwap,34)),ZScore(Mean($vwap,13))))",agnostic-freeform-b641fde5349b,,$vwap,CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,1.307652,,,,,1,1,36.045398,C,0.277175,0.28,0.26153,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_085,1,phase3d_cluster_008
registry149:registry_086,registry_086,registry_149,Phase3D,"CSRank(Sub(CSRank(Mean(Abs(Delta($vwap,1)),8)),Sign(Delta($low,13))))","CSRank(Sub(CSRank(Mean(Abs(Delta($vwap,1)),8)),Sign(Delta($low,13))))",agnostic-freeform-58915c2d9b95,,$low|$vwap,Abs|CSRank|Delta|Mean|Sign|Sub,False,False,False,registry_member,,,,1.294015,,,,,1,1,35.963304,C,0.275675,0.28,0.258803,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_086,1,phase3d_cluster_009
registry149:registry_094,registry_094,registry_149,Phase3D,"CSRank(Mul(ZScore(Mean($high,2)),Corr(Mean($vwap,3),Delta($amount,13),13)))","CSRank(Mul(ZScore(Mean($high,2)),Corr(Mean($vwap,3),Delta($amount,13),13)))",agnostic-freeform-6abc920e9dee,,$amount|$high|$vwap,CSRank|Corr|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,1.290859,,,,,1,1,35.944305,C,0.275328,0.28,0.258172,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_094,1,phase3d_cluster_029
registry149:registry_084,registry_084,registry_149,Phase3D,"CSRank(Mul(Sign(ZScore(Mean($low,34))),Mul(ZScore(Mean($low,34)),ZScore(Mean($low,34)))))","CSRank(Mul(Sign(ZScore(Mean($low,34))),Mul(ZScore(Mean($low,34)),ZScore(Mean($low,34)))))",agnostic-freeform-0f093cdd2298,,$low,CSRank|Mean|Mul|Sign|ZScore,False,False,False,registry_member,,,,1.254644,,,,,1,1,35.72629,C,0.271344,0.28,0.250929,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_084,1,phase3d_cluster_005
phase3k_b_fresh:s54_cluster_011,s54_cluster_011,kb_fresh_g2,Phase3K-B,"CSRank(Mul(ZScore($low),Mul(CSRank(Mean($vwap,5)),ZScore($final_float_market_cap))))","CSRank(Mul(ZScore($low),Mul(CSRank(Mean($vwap,5)),ZScore($final_float_market_cap))))",agnostic-freeform-38cb2f740c76,agnostic_freeform_ast,price|size_capital,CSRank|Mean|Mul|ZScore,True,True,True,,0.777311,0.047161,0.047161,-0.012741,111278781.9,2331151340.8,0.009352,0.0,1,1,35.691379,C,0.133333,1.0,0.0,1.0,1.0,0.422689,0.922067,non_positive_cost_proxy,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,phase3k_b_fresh:s54_cluster_011,1,
registry149:registry_082,registry_082,registry_149,Phase3D,"CSRank(Mul(ZScore(Neg(CSRank($close))),ZScore(Neg(CSRank(Mean(Abs($ret),8))))))","CSRank(Mul(ZScore(Neg(CSRank($close))),ZScore(Neg(CSRank(Mean(Abs($ret),8))))))",stockpit-ast_evolutionary_mutation-cc3203844d33,,$close|$ret,Abs|CSRank|Mean|Mul|Neg|ZScore,False,False,False,registry_member,,,,1.239563,,,,,1,1,35.635503,C,0.269685,0.28,0.247913,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_082,1,phase3d_cluster_003
registry149:registry_087,registry_087,registry_149,Phase3D,"CSRank(Sub(ZScore($low),CSRank(Mom($low,5))))","CSRank(Sub(ZScore($low),CSRank(Mom($low,5))))",agnostic-freeform-884772ec77bf,,$low,CSRank|Mom|Sub|ZScore,False,False,False,registry_member,,,,1.211966,,,,,1,1,35.469369,C,0.26665,0.28,0.242393,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_087,1,phase3d_cluster_013
registry149:registry_132,registry_132,registry_149,Phase3E,"CSRank(Add(Sign(Mom($turnover_rate,5)),CSRank(Mean($open,5))))","CSRank(Add(Sign(Mom($turnover_rate,5)),CSRank(Mean($open,5))))",agnostic-freeform-cf3b72fdf6f9,agnostic_freeform_ast,$open|$turnover_rate,Add|CSRank|Mean|Mom|Sign,False,False,False,registry_member,,0.424818,0.45044,1.277395,,,,,1,1,35.342073,C,0.273847,0.28,0.255479,0.262773,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_132,1,cluster_074
registry149:registry_083,registry_083,registry_149,Phase3D,"CSRank(Mul(CSRank(Mean(Abs(Delta($low,1)),34)),Mul(CSRank(Mean(Abs(Delta($final_float_market_cap,1)),13)),Sign($final_total_market_cap))))","CSRank(Mul(CSRank(Mean(Abs(Delta($low,1)),34)),Mul(CSRank(Mean(Abs(Delta($final_float_market_cap,1)),13)),Sign($final_total_market_cap))))",agnostic-freeform-9b9108d72ef1,,$final_float_market_cap|$final_total_market_cap|$low,Abs|CSRank|Delta|Mean|Mul|Sign,False,False,False,registry_member,,,,1.173608,,,,,1,1,35.238453,C,0.26243,0.28,0.234722,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_083,1,phase3d_cluster_004
registry149:registry_090,registry_090,registry_149,Phase3D,"CSRank(CSResidual(ZScore(Mean(Abs(Delta($open,1)),8)),CSRank(Mean(Abs(Delta($high,1)),2))))","CSRank(CSResidual(ZScore(Mean(Abs(Delta($open,1)),8)),CSRank(Mean(Abs(Delta($high,1)),2))))",agnostic-freeform-46d76839db90,,$high|$open,Abs|CSRank|CSResidual|Delta|Mean|ZScore,False,False,False,registry_member,,,,1.128054,,,,,1,1,34.964218,C,0.257419,0.28,0.225611,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_090,1,phase3d_cluster_016
registry149:registry_089,registry_089,registry_149,Phase3D,"CSRank(CSResidual(ZScore(Std($high,8)),CSRank($amount)))","CSRank(CSResidual(ZScore(Std($high,8)),CSRank($amount)))",agnostic-freeform-dbf0e6db88ce,,$amount|$high,CSRank|CSResidual|Std|ZScore,False,False,False,registry_member,,,,1.122388,,,,,1,1,34.930109,C,0.256796,0.28,0.224478,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_089,1,phase3d_cluster_015
registry149:registry_091,registry_091,registry_149,Phase3D,"CSRank(Sub(ZScore($vwap),CSRank(Delta($low,13))))","CSRank(Sub(ZScore($vwap),CSRank(Delta($low,13))))",agnostic-freeform-74d5549ff381,,$low|$vwap,CSRank|Delta|Sub|ZScore,False,False,False,registry_member,,,,1.112239,,,,,1,1,34.869012,C,0.25568,0.28,0.222448,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_091,1,phase3d_cluster_019
registry149:registry_096,registry_096,registry_149,Phase3D,"CSRank(Add(ZScore(Std($vwap,34)),Sign(Mom($low,2))))","CSRank(Add(ZScore(Std($vwap,34)),Sign(Mom($low,2))))",agnostic-freeform-4a6b536078b7,,$low|$vwap,Add|CSRank|Mom|Sign|Std|ZScore,False,False,False,registry_member,,,,1.110692,,,,,1,1,34.859699,C,0.255509,0.28,0.222138,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_096,1,phase3d_cluster_036
registry149:registry_101,registry_101,registry_149,Phase3D,"CSRank(Mul(CSRank(Mean($low,5)),Corr(Mean(Abs(Delta($vwap,1)),8),Delay(Std($high,8),1),8)))","CSRank(Mul(CSRank(Mean($low,5)),Corr(Mean(Abs(Delta($vwap,1)),8),Delay(Std($high,8),1),8)))",agnostic-freeform-1c846e0cc402,,$high|$low|$vwap,Abs|CSRank|Corr|Delay|Delta|Mean|Mul|Std,False,False,False,registry_member,,,,1.08918,,,,,1,1,34.730197,C,0.253143,0.28,0.217836,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_101,1,phase3d_cluster_047
registry149:registry_093,registry_093,registry_149,Phase3D,"CSRank(Mul(Sign(ZScore(Std($close,21))),Mul(ZScore(Std($close,21)),ZScore(Std($close,21)))))","CSRank(Mul(Sign(ZScore(Std($close,21))),Mul(ZScore(Std($close,21)),ZScore(Std($close,21)))))",agnostic-freeform-bd75f7124672,,$close,CSRank|Mul|Sign|Std|ZScore,False,False,False,registry_member,,,,1.077956,,,,,1,1,34.662628,C,0.251908,0.28,0.215591,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_093,1,phase3d_cluster_026
registry149:registry_131,registry_131,registry_149,Phase3E,"CSRank(Mul(Sign(Mom($high,34)),Mul(Sign(Delta($open,13)),CSRank(Mean(Abs(Delta($final_total_market_cap,1)),34)))))","CSRank(Mul(Sign(Mom($high,34)),Mul(Sign(Delta($open,13)),CSRank(Mean(Abs(Delta($final_total_market_cap,1)),34)))))",agnostic-freeform-035ba54fd1dc,agnostic_freeform_ast,$final_total_market_cap|$high|$open,Abs|CSRank|Delta|Mean|Mom|Mul|Sign,False,False,False,registry_member,,0.22976,0.24499,0.27683,,,,,1,1,34.650997,C,0.163785,0.28,0.055366,0.643653,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_131,1,cluster_067
phase3k_b_fresh:s54_cluster_009,s54_cluster_009,kb_fresh_g2,Phase3K-B,"CSRank(Sub(ZScore(Mean(Abs(Delta($open,1)),5)),CSRank(Delta($amount,2))))","CSRank(Sub(ZScore(Mean(Abs(Delta($open,1)),5)),CSRank(Delta($amount,2))))",agnostic-freeform-1b1e0c31ce20,agnostic_freeform_ast,flow|price,Abs|CSRank|Delta|Mean|Sub|ZScore,False,False,True,,0.571464,0.453117,0.453117,2.493615,22429531.010742,1061436833.6,0.024799,0.0,1,1,34.516775,C,0.407631,0.45,0.498723,0.220325,0.501026,0.628536,0.793342,high_p90_turnover,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,phase3k_b_fresh:s54_cluster_009,1,
registry149:registry_109,registry_109,registry_149,Phase3E,"CSRank(Sub(ZScore(Mean($open,34)),ZScore(Delta($vwap,8))))","CSRank(Sub(ZScore(Mean($open,34)),ZScore(Delta($vwap,8))))",agnostic-freeform-af217408a657,agnostic_freeform_ast,$open|$vwap,CSRank|Delta|Mean|Sub|ZScore,False,False,False,registry_member,,0.240741,0.252387,0.267179,,,,,1,1,34.387919,C,0.162723,0.28,0.053436,0.629012,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_109,1,cluster_020
registry149:registry_099,registry_099,registry_149,Phase3D,"CSRank(Mul(CSRank(CSResidual(CSRank(CSRank($close)),CSRank(Log($final_total_market_cap)))),Sign(Delta($amount,1))))","CSRank(Mul(CSRank(CSResidual(CSRank(CSRank($close)),CSRank(Log($final_total_market_cap)))),Sign(Delta($amount,1))))",fgv2-repair-add_confirmation-235975547a,,$amount|$close|$final_total_market_cap,CSRank|CSResidual|Delta|Log|Mul|Sign,False,False,False,registry_member,,,,1.013588,,,,,1,1,34.275133,C,0.244828,0.28,0.202718,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_099,1,phase3d_cluster_043
registry149:registry_095,registry_095,registry_149,Phase3D,"Neg(CSRank(Mul(ZScore(Delta($amount,5)),ZScore(Delta($close,21)))))","Neg(CSRank(Mul(ZScore(Delta($amount,5)),ZScore(Delta($close,21)))))",stockpit-cem_adaptive_grammar-3fb747673b2a,,$amount|$close,CSRank|Delta|Mul|Neg|ZScore,False,False,False,registry_member,,,,0.976969,,,,,1,1,34.054687,C,0.2408,0.28,0.195394,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_095,1,phase3d_cluster_030
registry149:registry_116,registry_116,registry_149,Phase3E,"CSRank(Mul(CSRank(Delta($high,3)),Mul(ZScore(Mom($final_float_market_cap,13)),ZScore($vwap))))","CSRank(Mul(CSRank(Delta($high,3)),Mul(ZScore(Mom($final_float_market_cap,13)),ZScore($vwap))))",agnostic-freeform-3e10fa20a8b6,agnostic_freeform_ast,$final_float_market_cap|$high|$vwap,CSRank|Delta|Mom|Mul|ZScore,False,False,False,registry_member,,0.371973,0.391445,0.838142,,,,,1,1,33.807515,C,0.225529,0.28,0.167628,0.34204,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_116,1,cluster_040
registry149:registry_092,registry_092,registry_149,Phase3D,"CSRank(Mul(ZScore($vwap),Corr(Mean(Abs(Delta($vwap,1)),3),Delay(Mom($final_float_market_cap,34),1),21)))","CSRank(Mul(ZScore($vwap),Corr(Mean(Abs(Delta($vwap,1)),3),Delay(Mom($final_float_market_cap,34),1),21)))",agnostic-freeform-9bdfcc8746f5,,$final_float_market_cap|$vwap,Abs|CSRank|Corr|Delay|Delta|Mean|Mom|Mul|ZScore,False,False,False,registry_member,,,,0.933934,,,,,1,1,33.795616,C,0.236066,0.28,0.186787,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_092,1,phase3d_cluster_020
registry149:registry_100,registry_100,registry_149,Phase3D,"CSRank(Mul(ZScore(Delta($open,8)),Mul(ZScore(Mean($final_total_market_cap,21)),CSRank($high))))","CSRank(Mul(ZScore(Delta($open,8)),Mul(ZScore(Mean($final_total_market_cap,21)),CSRank($high))))",agnostic-freeform-edd9470c49cd,,$final_total_market_cap|$high|$open,CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,0.929302,,,,,1,1,33.767731,C,0.235557,0.28,0.18586,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_100,1,phase3d_cluster_045
registry149:registry_103,registry_103,registry_149,Phase3D,"CSRank(Mul(ZScore(Delta($high,21)),Mul(CSRank(Mean($close,34)),CSRank(Mean($vwap,8)))))","CSRank(Mul(ZScore(Delta($high,21)),Mul(CSRank(Mean($close,34)),CSRank(Mean($vwap,8)))))",agnostic-freeform-0cb0d1322816,,$close|$high|$vwap,CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,0.920576,,,,,1,1,33.715201,C,0.234597,0.28,0.184115,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_103,1,phase3d_cluster_079
phase3k_b_fresh:s51_cluster_035,s51_cluster_035,kb_fresh_g2,Phase3K-B,"Neg(CSRank(CSResidual(CSRank(Mean($final_float_market_cap,34)),CSRank(Mean($close,1)))))","Neg(CSRank(CSResidual(CSRank(Mean($final_float_market_cap,34)),CSRank(Mean($close,1)))))",stockpit-cem_adaptive_grammar-b768e4b826b1,r0_cem_led,price|size_capital,CSRank|CSResidual|Mean|Neg,True,False,True,,0.670199,0.02848,0.02848,0.35946,852884.015405,37198837.0,0.005131,0.0,1,1,33.033624,C,0.172874,0.78,0.071892,1.0,0.0,0.529801,0.957242,very_low_capacity_proxy,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,phase3k_b_fresh:s51_cluster_035,1,
registry149:registry_097,registry_097,registry_149,Phase3D,"CSRank(Mul(ZScore(Neg(CSRank(Mean(Abs($ret),3)))),ZScore(Neg(CSRank($close)))))","CSRank(Mul(ZScore(Neg(CSRank(Mean(Abs($ret),3)))),ZScore(Neg(CSRank($close)))))",stockpit-ast_evolutionary_mutation-9f67fb9ef676,,$close|$ret,Abs|CSRank|Mean|Mul|Neg|ZScore,False,False,False,registry_member,,,,0.661996,,,,,1,1,32.158549,C,0.206153,0.28,0.132399,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_097,1,phase3d_cluster_037
registry149:registry_088,registry_088,registry_149,Phase3D,"CSRank(Mul(Neg(CSRank(Mul(ZScore(Delta($amount,5)),ZScore(Delta($close,21))))),Corr(Delta($amount,1),Delay(Delta($amount,1),1),10)))","CSRank(Mul(Neg(CSRank(Mul(ZScore(Delta($amount,5)),ZScore(Delta($close,21))))),Corr(Delta($amount,1),Delay(Delta($amount,1),1),10)))",fgv2-repair-temporalize-9d260902e5,,$amount|$close,CSRank|Corr|Delay|Delta|Mul|Neg|ZScore,False,False,False,registry_member,,,,0.61979,,,,,1,1,31.904469,C,0.20151,0.28,0.123958,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_088,1,phase3d_cluster_014
registry149:registry_098,registry_098,registry_149,Phase3D,"CSRank(Mul(ZScore(Mom($close,60)),Mul(Mean(Mul(Sign(Delta($vwap,1)),Sign(Delta($turnover_rate,1))),20),ZScore(Mean(Abs(Delta($close,1)),60)))))","CSRank(Mul(ZScore(Mom($close,60)),Mul(Mean(Mul(Sign(Delta($vwap,1)),Sign(Delta($turnover_rate,1))),20),ZScore(Mean(Abs(Delta($close,1)),60)))))",fgv2-signal_confirm_state-24bfb77a8efc,,$close|$turnover_rate|$vwap,Abs|CSRank|Delta|Mean|Mom|Mul|Sign|ZScore,False,False,False,registry_member,,,,0.615945,,,,,1,1,31.881322,C,0.201087,0.28,0.123189,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_098,1,phase3d_cluster_039
registry149:registry_145,registry_145,registry_149,Phase3H,"CSRank(Mul(ZScore(Mean($vwap,13)),Corr(Mom($high,21),$volume,5)))","CSRank(Mul(ZScore(Mean($vwap,13)),Corr(Mom($high,21),$volume,5)))",agnostic-freeform-c22dd26ab358,replay_aware_residual,$high|$volume|$vwap,CSRank|Corr|Mean|Mom|Mul|ZScore,False,False,False,registry_member,,0.412346,0.425803,0.605013,,,,,1,1,31.556246,C,0.199885,0.28,0.121003,0.281481,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_145,1,cluster_145
registry149:registry_102,registry_102,registry_149,Phase3D,"CSRank(Mul(CSRank(Mom($turnover_rate,3)),Mul(ZScore(Delta($vwap,34)),ZScore(Mean(Abs(Delta($close,1)),5)))))","CSRank(Mul(CSRank(Mom($turnover_rate,3)),Mul(ZScore(Delta($vwap,34)),ZScore(Mean(Abs(Delta($close,1)),5)))))",agnostic-freeform-73911f0bee3e,,$close|$turnover_rate|$vwap,Abs|CSRank|Delta|Mean|Mom|Mul|ZScore,False,False,False,registry_member,,,,0.558317,,,,,1,1,31.534402,C,0.194748,0.28,0.111663,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_102,1,phase3d_cluster_052
registry149:registry_001,registry_001,registry_149,phase3D_cumulative_previous_103,"CSRank(Sub(Mean($amount,8),Mean($amount,5)))","CSRank(Sub(Mean($amount,8),Mean($amount,5)))",phase3repair-direct_quota_rejected-operator_sanitize-847125cd4743,ast_failure_aware_repair,$amount,CSRank|Mean|Sub,False,False,False,registry_member,,,,,,,,,1,1,30.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,known_simple_or_overcrowded_family,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_001,1,cluster_002
registry149:registry_118,registry_118,registry_149,Phase3E,"CSRank(Mul(ZScore(Std($close,2)),CSRank(Std($amount,21))))","CSRank(Mul(ZScore(Std($close,2)),CSRank(Std($amount,21))))",agnostic-freeform-3d8494bee390,agnostic_freeform_ast,$amount|$close,CSRank|Mul|Std|ZScore,False,False,False,registry_member,,0.607681,0.624255,1.527928,,,,,1,1,21.87146,C,0.301405,0.28,0.305586,0.05,0.3,0.55,1.0,high_p90_turnover,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_118,1,cluster_044
registry149:registry_121,registry_121,registry_149,Phase3E,"CSRank(Mul(ZScore(Std($low,5)),Mul(CSRank(Std($low,3)),Sign(Std($high,2)))))","CSRank(Mul(ZScore(Std($low,5)),Mul(CSRank(Std($low,3)),Sign(Std($high,2)))))",agnostic-freeform-fc9a5323fa49,agnostic_freeform_ast,$high|$low,CSRank|Mul|Sign|Std|ZScore,False,False,False,registry_member,,0.566277,0.574567,1.3516,,,,,1,1,20.809965,C,0.282009,0.28,0.27032,0.05,0.3,0.55,1.0,high_p90_turnover,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_121,1,cluster_051
phase3k_b_fresh:s53_cluster_025,s53_cluster_025,kb_fresh_g2,Phase3K-B,"CSRank(ZScore(Delta($open,21)))","CSRank(ZScore(Delta($open,21)))",agnostic-freeform-a5710c793d1a,agnostic_freeform_ast,price,CSRank|Delta|ZScore,True,True,False,signal_collision_ge_0p80,0.891839,0.218653,0.218653,-0.029897,18145724.98916,975570296.8,0.044077,0.0,1,1,20.776678,C,0.133333,1.0,0.0,0.658463,0.430278,0.3,0.632692,non_positive_cost_proxy,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,phase3k_b_fresh:s53_cluster_025,1,
registry149:registry_148,registry_148,registry_149,Phase3H,"CSRank(CSResidual(CSRank(Mom($close,8)),CSRank(Mom($final_float_market_cap,8))))","CSRank(CSResidual(CSRank(Mom($close,8)),CSRank(Mom($final_float_market_cap,8))))",stockpit-cem_adaptive_grammar-5d96a5aa6e5c,r0_cem_led,$close|$final_float_market_cap,CSRank|CSResidual|Mom,False,False,False,registry_member,,0.61568,0.576383,0.867769,,,,,1,1,17.897303,C,0.228788,0.28,0.173554,0.05,0.3,0.55,1.0,high_p90_turnover,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_148,1,cluster_148
